journal_entry_id,fund_code,entry_date,entry_type,reference_number,description,account_code,account_name,debit_amount,credit_amount,currency_code,fx_rate,fx_rate_as_of,fx_rate_source,non_cash,source_document,created_by,created_date,last_modified_date
ACC-JE-1133,ADMIN-FUND-001,2021-02-05,EXPENSE,13995,Short stop sea direction question go. Go bring challenge side expert try.,5000,Fund Expenses,159744.18,0.0,EUR,1.0,2021-02-05,INTERNAL,False,Invoice,Nicholas Navarro,2021-02-05,2021-02-05
ACC-JE-1134,ADMIN-FUND-001,2024-02-25,EXPENSE,63228,Tax people score decide real. Choose clear PM some. Hour PM behind process.,5000,Fund Expenses,210146.2,0.0,EUR,1.0,2024-02-25,INTERNAL,False,Invoice,Anna Stanton,2024-02-25,2024-02-25
ACC-JE-1135,ADMIN-FUND-001,2024-09-16,EXPENSE,57863,Identify use research them theory dark. Friend check when many moment effort.,5000,Fund Expenses,118726.91,0.0,EUR,1.0,2024-09-16,INTERNAL,False,Invoice,Austin Carter,2024-09-16,2024-09-16
ACC-JE-1136,ADMIN-FUND-001,2023-09-18,EXPENSE,40198,Teacher here piece central. Soon skill commercial. Interest production side ground staff miss trip.,5000,Fund Expenses,49165.36,0.0,EUR,1.0,2023-09-18,INTERNAL,False,Invoice,Kevin Willis,2023-09-18,2023-09-18
ACC-JE-1137,ADMIN-FUND-001,2023-06-10,EXPENSE,17073,Expert successful his cost house middle particularly. Create baby think clear employee soldier.,5000,Fund Expenses,107074.46,0.0,EUR,1.0,2023-06-10,INTERNAL,False,Invoice,George Soto,2023-06-10,2023-06-10
ACC-JE-1138,ADMIN-FUND-002,2021-05-27,EXPENSE,63067,Bed most laugh young local.,5000,Fund Expenses,141675.91,0.0,USD,1.0,2021-05-27,INTERNAL,False,Invoice,Donna Smith,2021-05-27,2021-05-27
ACC-JE-1139,ADMIN-FUND-002,2025-08-03,EXPENSE,31478,Information politics show up guy leader. Rise onto live wind base. Front item foot again.,5000,Fund Expenses,93003.43,0.0,USD,1.0,2025-08-03,INTERNAL,False,Invoice,Natalie Acevedo,2025-08-03,2025-08-03
ACC-JE-1140,ADMIN-FUND-002,2023-09-14,EXPENSE,72049,Detail structure actually data themselves fast myself. Week remember audience.,5000,Fund Expenses,61639.01,0.0,USD,1.0,2023-09-14,INTERNAL,False,Invoice,Margaret Vega,2023-09-14,2023-09-14
ACC-JE-1141,ADMIN-FUND-002,2024-07-22,EXPENSE,41234,Sport opportunity great break yes system soon. His teach risk because structure.,5000,Fund Expenses,37918.25,0.0,USD,1.0,2024-07-22,INTERNAL,False,Invoice,Andrew Gray,2024-07-22,2024-07-22
ACC-JE-1142,ADMIN-FUND-002,2025-09-09,EXPENSE,10017,Work beat development think stop artist blood. Remember high oil age.,5000,Fund Expenses,166319.4,0.0,USD,1.0,2025-09-09,INTERNAL,False,Invoice,Gregg Gomez,2025-09-09,2025-09-09
ACC-JE-1143,ADMIN-FUND-002,2022-05-09,EXPENSE,32962,Wife important tend anyone. Garden million without.,5000,Fund Expenses,180800.5,0.0,USD,1.0,2022-05-09,INTERNAL,False,Invoice,Christopher Weaver,2022-05-09,2022-05-09
ACC-JE-1144,ADMIN-FUND-002,2024-03-02,EXPENSE,74833,Strong work kitchen sell recently list mother officer. Institution common pay sea.,5000,Fund Expenses,220876.9,0.0,USD,1.0,2024-03-02,INTERNAL,False,Invoice,Lauren Mora,2024-03-02,2024-03-02
ACC-JE-1145,ADMIN-FUND-002,2022-06-03,EXPENSE,73343,Town daughter gun mean. Particular drug leg today staff.,5000,Fund Expenses,188510.51,0.0,USD,1.0,2022-06-03,INTERNAL,False,Invoice,Cristian Harrison,2022-06-03,2022-06-03
ACC-JE-1146,ADMIN-FUND-002,2025-09-25,EXPENSE,35022,Activity remember task. Side result and throw site color. Among teach must mind cost.,5000,Fund Expenses,169889.13,0.0,USD,1.0,2025-09-25,INTERNAL,False,Invoice,Natalie Gallegos,2025-09-25,2025-09-25
ACC-JE-1147,ADMIN-FUND-002,2022-04-03,EXPENSE,19302,Year health after base cup career. Section write Democrat feeling believe toward experience.,5000,Fund Expenses,217744.28,0.0,USD,1.0,2022-04-03,INTERNAL,False,Invoice,Jonathan Bennett,2022-04-03,2022-04-03
ACC-JE-1148,ADMIN-FUND-002,2024-04-24,EXPENSE,37376,Story put son capital not safe. Decide arm avoid question.,5000,Fund Expenses,157709.2,0.0,USD,1.0,2024-04-24,INTERNAL,False,Invoice,Sarah Ewing,2024-04-24,2024-04-24
ACC-JE-1149,ADMIN-FUND-002,2022-07-09,EXPENSE,88401,Five natural national old soldier. Quality wall threat.,5000,Fund Expenses,196994.14,0.0,USD,1.0,2022-07-09,INTERNAL,False,Invoice,Edward Brooks,2022-07-09,2022-07-09
ACC-JE-1150,ADMIN-FUND-002,2022-06-15,EXPENSE,91293,Subject community teach research. Year table defense next well simply authority.,5000,Fund Expenses,146426.89,0.0,USD,1.0,2022-06-15,INTERNAL,False,Invoice,Caroline Smith,2022-06-15,2022-06-15
ACC-JE-1151,ADMIN-FUND-002,2025-09-24,EXPENSE,64649,But who ground reality. Hold describe capital defense card.,5000,Fund Expenses,57155.92,0.0,USD,1.0,2025-09-24,INTERNAL,False,Invoice,Kristen Adams,2025-09-24,2025-09-24
ACC-JE-1152,ADMIN-FUND-002,2024-08-06,EXPENSE,87395,Various affect together attorney. Probably Congress food different test college crime present.,5000,Fund Expenses,177631.74,0.0,USD,1.0,2024-08-06,INTERNAL,False,Invoice,Jill Phillips,2024-08-06,2024-08-06
ACC-JE-1153,ADMIN-FUND-002,2022-08-19,EXPENSE,80985,Very manager thus. Already sea hair receive. What according save to ready thought go.,5000,Fund Expenses,205290.24,0.0,USD,1.0,2022-08-19,INTERNAL,False,Invoice,Kristin Salinas,2022-08-19,2022-08-19
ACC-JE-1154,ADMIN-FUND-002,2021-01-04,EXPENSE,25640,Degree able heart girl.,5000,Fund Expenses,68837.55,0.0,USD,1.0,2021-01-04,INTERNAL,False,Invoice,Joseph Martinez,2021-01-04,2021-01-04
ACC-JE-1155,ADMIN-FUND-002,2022-08-05,EXPENSE,62530,Cold guy friend. Produce bag effort behavior instead. National traditional get unit.,5000,Fund Expenses,45306.23,0.0,USD,1.0,2022-08-05,INTERNAL,False,Invoice,Stephen Russell,2022-08-05,2022-08-05
ACC-JE-1156,ADMIN-FUND-002,2025-04-04,EXPENSE,51766,Some stock of north green. Thing often color.,5000,Fund Expenses,99837.16,0.0,USD,1.0,2025-04-04,INTERNAL,False,Invoice,Kyle Beard,2025-04-04,2025-04-04
ACC-JE-1157,ADMIN-FUND-002,2021-12-22,EXPENSE,97229,Social more single control task speak sign. Sure fund address.,5000,Fund Expenses,94680.22,0.0,USD,1.0,2021-12-22,INTERNAL,False,Invoice,Sabrina Hughes,2021-12-22,2021-12-22
ACC-JE-1158,ADMIN-FUND-002,2024-01-02,EXPENSE,56145,Leader own within fall treat fill view everyone. Opportunity write break finally member sometimes.,5000,Fund Expenses,206264.93,0.0,USD,1.0,2024-01-02,INTERNAL,False,Invoice,Jeffrey Delgado,2024-01-02,2024-01-02
ACC-JE-1159,ADMIN-FUND-002,2024-05-20,EXPENSE,10897,Put play bad project American.,5000,Fund Expenses,83490.86,0.0,USD,1.0,2024-05-20,INTERNAL,False,Invoice,Amanda Hughes,2024-05-20,2024-05-20
ACC-JE-1160,ADMIN-FUND-002,2022-11-16,EXPENSE,64385,"Today meet per seem provide.
Way southern continue money color. Level energy help until.",5000,Fund Expenses,132775.33,0.0,USD,1.0,2022-11-16,INTERNAL,False,Invoice,Wanda Morales,2022-11-16,2022-11-16
ACC-JE-1161,ADMIN-FUND-002,2024-03-06,EXPENSE,60150,I majority effort continue. Culture real imagine special data doctor road.,5000,Fund Expenses,42829.65,0.0,USD,1.0,2024-03-06,INTERNAL,False,Invoice,Alexandra Diaz,2024-03-06,2024-03-06
ACC-JE-1162,ADMIN-FUND-002,2021-08-06,EXPENSE,11856,However as anything draw mean. Trial list minute idea.,5000,Fund Expenses,226142.85,0.0,USD,1.0,2021-08-06,INTERNAL,False,Invoice,Ryan Walker,2021-08-06,2021-08-06
ACC-JE-1163,ADMIN-FUND-002,2023-01-07,EXPENSE,54142,"Quickly evidence make yet.
Support no yet effort. Black worker tell also no serious.",5000,Fund Expenses,163937.55,0.0,USD,1.0,2023-01-07,INTERNAL,False,Invoice,Raymond Stewart,2023-01-07,2023-01-07
ACC-JE-1164,ADMIN-FUND-002,2025-01-09,EXPENSE,90870,Building look military pay. New tree tree service rich while just in.,5000,Fund Expenses,62288.59,0.0,USD,1.0,2025-01-09,INTERNAL,False,Invoice,Wanda Payne,2025-01-09,2025-01-09
ACC-JE-1165,ADMIN-FUND-002,2024-12-26,EXPENSE,56369,Prove senior six hour the front fire.,5000,Fund Expenses,222460.81,0.0,USD,1.0,2024-12-26,INTERNAL,False,Invoice,James Zimmerman,2024-12-26,2024-12-26
ACC-JE-1166,ADMIN-FUND-002,2023-12-13,EXPENSE,50917,Individual head dog modern. Spend financial relate weight.,5000,Fund Expenses,122300.19,0.0,USD,1.0,2023-12-13,INTERNAL,False,Invoice,Samantha Downs,2023-12-13,2023-12-13
ACC-JE-1167,ADMIN-FUND-002,2024-07-15,EXPENSE,71756,Give tell window kind available race. Who apply between human.,5000,Fund Expenses,161569.01,0.0,USD,1.0,2024-07-15,INTERNAL,False,Invoice,Jamie Davis,2024-07-15,2024-07-15
ACC-JE-1168,ADMIN-FUND-002,2023-03-26,EXPENSE,24900,Business realize food although right. Experience apply example fact letter control apply case.,5000,Fund Expenses,219704.93,0.0,USD,1.0,2023-03-26,INTERNAL,False,Invoice,Allison Davis,2023-03-26,2023-03-26
ACC-JE-1169,ADMIN-FUND-002,2025-06-09,EXPENSE,78508,Buy education something dream national word wait all. Including wear participant boy tough nice.,5000,Fund Expenses,227257.39,0.0,USD,1.0,2025-06-09,INTERNAL,False,Invoice,George Gray,2025-06-09,2025-06-09
ACC-JE-1170,ADMIN-FUND-002,2024-09-06,EXPENSE,51943,Red tell past to.,5000,Fund Expenses,196391.24,0.0,USD,1.0,2024-09-06,INTERNAL,False,Invoice,Abigail Anderson,2024-09-06,2024-09-06
ACC-JE-1171,ADMIN-FUND-002,2021-11-27,EXPENSE,30863,Size firm south address. Throughout but finish lay method.,5000,Fund Expenses,142681.74,0.0,USD,1.0,2021-11-27,INTERNAL,False,Invoice,Felicia Ayala,2021-11-27,2021-11-27
ACC-JE-1172,ADMIN-FUND-002,2024-11-13,EXPENSE,57263,As practice there main early. Point happy cell eight. Hard throw gun involve as stand.,5000,Fund Expenses,175937.16,0.0,USD,1.0,2024-11-13,INTERNAL,False,Invoice,Dustin Arnold,2024-11-13,2024-11-13
ACC-JE-1173,ADMIN-FUND-002,2023-01-11,EXPENSE,78790,Exist represent somebody suggest each share simple. Pull peace me same adult recognize movie.,5000,Fund Expenses,69076.44,0.0,USD,1.0,2023-01-11,INTERNAL,False,Invoice,Rachael Collins,2023-01-11,2023-01-11
ACC-JE-1174,ADMIN-FUND-002,2021-01-31,EXPENSE,18691,Offer value answer line. Drug they garden country agree also serve.,5000,Fund Expenses,121125.21,0.0,USD,1.0,2021-01-31,INTERNAL,False,Invoice,Linda Chung,2021-01-31,2021-01-31
ACC-JE-1175,ADMIN-FUND-002,2024-01-06,EXPENSE,49649,Game word town animal hundred thus treat.,5000,Fund Expenses,140136.7,0.0,USD,1.0,2024-01-06,INTERNAL,False,Invoice,Michael Caldwell,2024-01-06,2024-01-06
ACC-JE-1176,ADMIN-FUND-002,2024-11-14,EXPENSE,82154,Around cultural huge travel. Race power same peace picture until throw bar.,5000,Fund Expenses,129677.02,0.0,USD,1.0,2024-11-14,INTERNAL,False,Invoice,Nichole Adams,2024-11-14,2024-11-14
ACC-JE-1177,ADMIN-FUND-002,2023-07-05,EXPENSE,12214,Bag tend determine bed citizen notice. Arrive western far.,5000,Fund Expenses,200820.34,0.0,USD,1.0,2023-07-05,INTERNAL,False,Invoice,James Anderson,2023-07-05,2023-07-05
ACC-JE-1178,ADMIN-FUND-002,2023-07-30,EXPENSE,62317,"Above firm degree enough deep enough stand.
Skin support able. Hotel shoulder glass energy.",5000,Fund Expenses,76130.49,0.0,USD,1.0,2023-07-30,INTERNAL,False,Invoice,Tina Sanchez,2023-07-30,2023-07-30
ACC-JE-1179,ADMIN-FUND-002,2024-10-19,EXPENSE,53743,Name trade situation. Network wind sport writer actually.,5000,Fund Expenses,154978.4,0.0,USD,1.0,2024-10-19,INTERNAL,False,Invoice,Raymond Price,2024-10-19,2024-10-19
ACC-JE-1180,ADMIN-FUND-002,2022-09-29,EXPENSE,94808,Yourself too wind tree campaign free usually. Dark president boy actually share very move.,5000,Fund Expenses,214251.09,0.0,USD,1.0,2022-09-29,INTERNAL,False,Invoice,Paul Nunez,2022-09-29,2022-09-29
ACC-JE-1181,ADMIN-FUND-002,2021-01-22,EXPENSE,13480,"Continue same meeting fly receive impact.
Ago us movement goal base.",5000,Fund Expenses,191667.3,0.0,USD,1.0,2021-01-22,INTERNAL,False,Invoice,Debbie Castro,2021-01-22,2021-01-22
ACC-JE-1182,ADMIN-FUND-002,2025-10-09,EXPENSE,88117,Cause live day bill under front. Candidate shoulder subject treatment.,5000,Fund Expenses,171625.15,0.0,USD,1.0,2025-10-09,INTERNAL,False,Invoice,Jared Rios,2025-10-09,2025-10-09
ACC-JE-1183,ADMIN-FUND-002,2025-07-19,EXPENSE,29232,Political quite bag college officer standard dog. Mind example work report purpose care.,5000,Fund Expenses,72460.64,0.0,USD,1.0,2025-07-19,INTERNAL,False,Invoice,Angela Gibson,2025-07-19,2025-07-19
ACC-JE-1184,ADMIN-FUND-002,2023-12-29,EXPENSE,86386,Soldier wife series. Safe coach play television end best pay home.,5000,Fund Expenses,177302.34,0.0,USD,1.0,2023-12-29,INTERNAL,False,Invoice,Mark Sutton,2023-12-29,2023-12-29
ACC-JE-1185,ADMIN-FUND-002,2020-12-01,EXPENSE,28628,World my tonight interest. Vote day remain level.,5000,Fund Expenses,136116.8,0.0,USD,1.0,2020-12-01,INTERNAL,False,Invoice,Tanya Mora,2020-12-01,2020-12-01
ACC-JE-1186,ADMIN-FUND-002,2021-04-20,EXPENSE,48262,Growth support mean lay whom. Power energy pressure positive staff best itself.,5000,Fund Expenses,113841.77,0.0,USD,1.0,2021-04-20,INTERNAL,False,Invoice,Ruth Smith,2021-04-20,2021-04-20
ACC-JE-1187,ADMIN-FUND-002,2023-02-28,EXPENSE,40395,Prevent would stock newspaper product green soon.,5000,Fund Expenses,211567.32,0.0,USD,1.0,2023-02-28,INTERNAL,False,Invoice,Adam Johnson,2023-02-28,2023-02-28
ACC-JE-1188,ADMIN-FUND-002,2024-02-21,EXPENSE,27657,Environmental stand rock ability fund president book.,5000,Fund Expenses,114972.71,0.0,USD,1.0,2024-02-21,INTERNAL,False,Invoice,Melissa Williamson,2024-02-21,2024-02-21
ACC-JE-1189,ADMIN-FUND-002,2023-02-14,EXPENSE,37303,Anything voice speak list machine city. Mouth machine leader drug today.,5000,Fund Expenses,129777.81,0.0,USD,1.0,2023-02-14,INTERNAL,False,Invoice,Brandon Lopez,2023-02-14,2023-02-14
ACC-JE-1190,ADMIN-FUND-002,2021-11-09,EXPENSE,68949,Support her whatever growth ground catch meeting. Food his music agency what several environment.,5000,Fund Expenses,167370.4,0.0,USD,1.0,2021-11-09,INTERNAL,False,Invoice,Gina Morgan,2021-11-09,2021-11-09
ACC-JE-1191,ADMIN-FUND-002,2021-09-07,EXPENSE,47829,Ready find along project. Deep cultural American owner friend black.,5000,Fund Expenses,135774.34,0.0,USD,1.0,2021-09-07,INTERNAL,False,Invoice,Nicholas Massey,2021-09-07,2021-09-07
ACC-JE-1192,ADMIN-FUND-002,2024-09-06,EXPENSE,93154,Responsibility ball accept blue really kid six. Wait create appear enough perhaps. Tend mind page.,5000,Fund Expenses,113521.9,0.0,USD,1.0,2024-09-06,INTERNAL,False,Invoice,Stephanie Rich,2024-09-06,2024-09-06
ACC-JE-1193,ADMIN-FUND-002,2022-08-03,EXPENSE,34721,Music country smile increase. Class attack reason student save policy. Teacher create ask.,5000,Fund Expenses,51886.44,0.0,USD,1.0,2022-08-03,INTERNAL,False,Invoice,Michael Oliver,2022-08-03,2022-08-03
ACC-JE-1194,ADMIN-FUND-002,2023-04-11,EXPENSE,59486,Middle dinner many drop term body. Reason drop ok film commercial door season.,5000,Fund Expenses,148528.07,0.0,USD,1.0,2023-04-11,INTERNAL,False,Invoice,Joseph Peterson,2023-04-11,2023-04-11
ACC-JE-1195,ADMIN-FUND-002,2022-05-28,EXPENSE,81771,Sign four travel executive by. Cut many area day let plant. Can season and.,5000,Fund Expenses,71837.81,0.0,USD,1.0,2022-05-28,INTERNAL,False,Invoice,Christopher Mckee MD,2022-05-28,2022-05-28
ACC-JE-1196,ADMIN-FUND-002,2024-10-22,EXPENSE,37300,Specific former behind. Especially policy road water. Little power protect type.,5000,Fund Expenses,41280.6,0.0,USD,1.0,2024-10-22,INTERNAL,False,Invoice,Jose Perez,2024-10-22,2024-10-22
ACC-JE-1197,ADMIN-FUND-002,2021-12-24,EXPENSE,33667,Year party above half. Tree career hair play cultural appear man.,5000,Fund Expenses,124793.66,0.0,USD,1.0,2021-12-24,INTERNAL,False,Invoice,Crystal Lee,2021-12-24,2021-12-24
ACC-JE-1198,ADMIN-FUND-002,2022-08-08,EXPENSE,41614,"Include stuff get follow organization partner.
Follow value test market smile Republican.",5000,Fund Expenses,122335.83,0.0,USD,1.0,2022-08-08,INTERNAL,False,Invoice,Steve Reeves,2022-08-08,2022-08-08
ACC-JE-1199,ADMIN-FUND-002,2024-05-24,EXPENSE,20969,High drug option seven someone. Suddenly word chair any.,5000,Fund Expenses,104165.54,0.0,USD,1.0,2024-05-24,INTERNAL,False,Invoice,Hannah Hahn,2024-05-24,2024-05-24
ACC-JE-1200,ADMIN-FUND-002,2024-03-04,EXPENSE,25002,Approach early upon heavy can way travel return.,5000,Fund Expenses,100091.05,0.0,USD,1.0,2024-03-04,INTERNAL,False,Invoice,Francisco Ross,2024-03-04,2024-03-04
ACC-JE-1201,ADMIN-FUND-002,2022-11-11,EXPENSE,27565,Yard watch take culture. Culture voice foot return.,5000,Fund Expenses,71302.68,0.0,USD,1.0,2022-11-11,INTERNAL,False,Invoice,Tina Garcia,2022-11-11,2022-11-11
ACC-JE-1202,ADMIN-FUND-002,2024-03-10,EXPENSE,67778,Four candidate raise sort.,5000,Fund Expenses,85654.41,0.0,USD,1.0,2024-03-10,INTERNAL,False,Invoice,Logan Clay,2024-03-10,2024-03-10
ACC-JE-1203,ADMIN-FUND-002,2023-06-06,EXPENSE,79250,School nothing few. Eat interest entire.,5000,Fund Expenses,38924.93,0.0,USD,1.0,2023-06-06,INTERNAL,False,Invoice,Steven Stanley,2023-06-06,2023-06-06
ACC-JE-1204,ADMIN-FUND-002,2024-05-30,EXPENSE,27908,Generation threat represent couple. Amount assume put very. Easy travel people throw half risk way.,5000,Fund Expenses,54316.43,0.0,USD,1.0,2024-05-30,INTERNAL,False,Invoice,Steven Johnson,2024-05-30,2024-05-30
ACC-JE-1205,ADMIN-FUND-002,2025-08-20,EXPENSE,86953,Work say least bag always attorney already.,5000,Fund Expenses,202383.62,0.0,USD,1.0,2025-08-20,INTERNAL,False,Invoice,Tracy Walker,2025-08-20,2025-08-20
ACC-JE-1206,ADMIN-FUND-002,2022-01-31,EXPENSE,28328,Keep recognize reach rule.,5000,Fund Expenses,103059.08,0.0,USD,1.0,2022-01-31,INTERNAL,False,Invoice,Sharon Austin,2022-01-31,2022-01-31
ACC-JE-1207,ADMIN-FUND-002,2025-04-11,EXPENSE,37228,Along bit tax white. Place west their.,5000,Fund Expenses,51345.79,0.0,USD,1.0,2025-04-11,INTERNAL,False,Invoice,Seth Duncan,2025-04-11,2025-04-11
ACC-JE-1208,ADMIN-FUND-002,2024-08-21,EXPENSE,94114,Unit nature join social science. Purpose campaign she discover doctor although.,5000,Fund Expenses,67060.05,0.0,USD,1.0,2024-08-21,INTERNAL,False,Invoice,Dana Austin,2024-08-21,2024-08-21
ACC-JE-1209,ADMIN-FUND-002,2024-10-17,EXPENSE,30751,Week institution book beautiful who never. Pull person score. Probably public yourself hospital.,5000,Fund Expenses,187892.84,0.0,USD,1.0,2024-10-17,INTERNAL,False,Invoice,Kyle Montes,2024-10-17,2024-10-17
ACC-JE-1210,ADMIN-FUND-002,2023-12-06,EXPENSE,38387,"Apply design indicate perform guess reality opportunity measure.
Worker white through up find back.",5000,Fund Expenses,95222.74,0.0,USD,1.0,2023-12-06,INTERNAL,False,Invoice,Regina Medina,2023-12-06,2023-12-06
ACC-JE-1211,ADMIN-FUND-002,2023-01-02,EXPENSE,49052,"Care watch last everything street.
Short itself four age. Everything stay fund.",5000,Fund Expenses,183074.44,0.0,USD,1.0,2023-01-02,INTERNAL,False,Invoice,Michael Byrd,2023-01-02,2023-01-02
ACC-JE-1212,ADMIN-FUND-002,2023-05-31,EXPENSE,77108,Interesting fact investment sure think. Week table sign foot avoid firm else.,5000,Fund Expenses,81313.2,0.0,USD,1.0,2023-05-31,INTERNAL,False,Invoice,Aaron Ford,2023-05-31,2023-05-31
ACC-JE-1213,ADMIN-FUND-002,2024-09-23,EXPENSE,86459,Rate agency less major minute southern government though.,5000,Fund Expenses,177656.05,0.0,USD,1.0,2024-09-23,INTERNAL,False,Invoice,Joanne Hunt,2024-09-23,2024-09-23
ACC-JE-1214,ADMIN-FUND-002,2023-05-12,EXPENSE,41785,Sister social water college high. Model few somebody green. Once total religious onto him medical.,5000,Fund Expenses,153591.9,0.0,USD,1.0,2023-05-12,INTERNAL,False,Invoice,Mrs. Theresa Vincent PhD,2023-05-12,2023-05-12
ACC-JE-1215,ADMIN-FUND-002,2023-07-05,EXPENSE,85726,"Wide artist forget fund sing life fill hot.
More design effort report. Actually experience order.",5000,Fund Expenses,77841.63,0.0,USD,1.0,2023-07-05,INTERNAL,False,Invoice,Robert Wilson,2023-07-05,2023-07-05
ACC-JE-1216,ADMIN-FUND-002,2021-05-30,EXPENSE,29282,Suggest guess capital office news form. Physical feel far.,5000,Fund Expenses,174717.24,0.0,USD,1.0,2021-05-30,INTERNAL,False,Invoice,Karina Cunningham,2021-05-30,2021-05-30
ACC-JE-1217,ADMIN-FUND-002,2022-07-03,EXPENSE,56463,Sell remain certain glass leader trip develop. Animal customer green pull.,5000,Fund Expenses,111627.54,0.0,USD,1.0,2022-07-03,INTERNAL,False,Invoice,James Lynch,2022-07-03,2022-07-03
ACC-JE-1218,ADMIN-FUND-002,2025-03-30,EXPENSE,21584,Young attack Congress education exactly. Share behavior its difference past join.,5000,Fund Expenses,167499.07,0.0,USD,1.0,2025-03-30,INTERNAL,False,Invoice,John Richards,2025-03-30,2025-03-30
ACC-JE-1219,ADMIN-FUND-002,2025-09-06,EXPENSE,59747,Minute personal who listen long foreign a. Fear young seven executive boy.,5000,Fund Expenses,123368.19,0.0,USD,1.0,2025-09-06,INTERNAL,False,Invoice,Brett Strickland,2025-09-06,2025-09-06
ACC-JE-1220,ADMIN-FUND-002,2021-12-08,EXPENSE,45896,Doctor figure plant. Series wife east large per forget human.,5000,Fund Expenses,217168.4,0.0,USD,1.0,2021-12-08,INTERNAL,False,Invoice,Robert Montgomery,2021-12-08,2021-12-08
