expense_id,fund_code,expense_type,expense_category,vendor_name,expense_date,expense_amount,expense_currency,description,invoice_number,approval_status,payment_status,payment_date,allocated_to_investments,created_date,last_modified_date,fx_rate,fx_rate_as_of,fx_rate_source
ADMIN-EXP-531,ADMIN-FUND-002,Legal,Fund,"Hernandez, Jones and Contreras",2024-09-06,113521.9,USD,Responsibility ball accept blue really kid six. Wait create appear enough perhaps. Tend mind page.,93154,PENDING,PAID,2024-09-06,,2024-09-06,2024-09-06,1.0,2024-09-06,INTERNAL
ADMIN-EXP-532,ADMIN-FUND-002,Other,Fund,Parker-Acosta,2022-08-03,51886.44,USD,Music country smile increase. Class attack reason student save policy. Teacher create ask.,34721,PENDING,UNPAID,2022-08-03,,2022-08-03,2022-08-03,1.0,2022-08-03,INTERNAL
ADMIN-EXP-533,ADMIN-FUND-002,Other,Fund,"Morris, Cunningham and Larsen",2023-04-11,148528.07,USD,Middle dinner many drop term body. Reason drop ok film commercial door season.,59486,PENDING,UNPAID,2023-04-11,,2023-04-11,2023-04-11,1.0,2023-04-11,INTERNAL
ADMIN-EXP-534,ADMIN-FUND-002,Legal,Fund,Chaney-Shepherd,2022-05-28,71837.81,USD,Sign four travel executive by. Cut many area day let plant. Can season and.,81771,PENDING,PAID,2022-05-28,,2022-05-28,2022-05-28,1.0,2022-05-28,INTERNAL
ADMIN-EXP-535,ADMIN-FUND-002,Audit,Transaction,Vargas PLC,2024-10-22,41280.6,USD,Specific former behind. Especially policy road water. Little power protect type.,37300,PENDING,UNPAID,2024-10-22,,2024-10-22,2024-10-22,1.0,2024-10-22,INTERNAL
ADMIN-EXP-536,ADMIN-FUND-002,Audit,Transaction,Williams Group,2021-12-24,124793.66,USD,Year party above half. Tree career hair play cultural appear man.,33667,PAID,PAID,2021-12-24,,2021-12-24,2021-12-24,1.0,2021-12-24,INTERNAL
ADMIN-EXP-537,ADMIN-FUND-002,Legal,Transaction,Williams LLC,2022-08-08,122335.83,USD,"Include stuff get follow organization partner.
Follow value test market smile Republican.",41614,APPROVED,PAID,2022-08-08,,2022-08-08,2022-08-08,1.0,2022-08-08,INTERNAL
ADMIN-EXP-538,ADMIN-FUND-002,Audit,Transaction,Phelps-Harrison,2024-05-24,104165.54,USD,High drug option seven someone. Suddenly word chair any.,20969,PENDING,UNPAID,2024-05-24,,2024-05-24,2024-05-24,1.0,2024-05-24,INTERNAL
ADMIN-EXP-539,ADMIN-FUND-002,Travel,Fund,Evans-Thomas,2024-03-04,100091.05,USD,Approach early upon heavy can way travel return.,25002,PENDING,UNPAID,2024-03-04,,2024-03-04,2024-03-04,1.0,2024-03-04,INTERNAL
ADMIN-EXP-540,ADMIN-FUND-002,Other,Transaction,Reynolds-Wheeler,2022-11-11,71302.68,USD,Yard watch take culture. Culture voice foot return.,27565,PAID,PAID,2022-11-11,,2022-11-11,2022-11-11,1.0,2022-11-11,INTERNAL
ADMIN-EXP-541,ADMIN-FUND-002,Legal,Transaction,Evans-Jackson,2024-03-10,85654.41,USD,Four candidate raise sort.,67778,PENDING,UNPAID,2024-03-10,,2024-03-10,2024-03-10,1.0,2024-03-10,INTERNAL
ADMIN-EXP-542,ADMIN-FUND-002,Legal,Fund,"Johnson, Holland and Hudson",2023-06-06,38924.93,USD,School nothing few. Eat interest entire.,79250,PENDING,PAID,2023-06-06,,2023-06-06,2023-06-06,1.0,2023-06-06,INTERNAL
ADMIN-EXP-543,ADMIN-FUND-002,Travel,Fund,Dominguez and Sons,2024-05-30,54316.43,USD,Generation threat represent couple. Amount assume put very. Easy travel people throw half risk way.,27908,PENDING,PAID,2024-05-30,,2024-05-30,2024-05-30,1.0,2024-05-30,INTERNAL
ADMIN-EXP-544,ADMIN-FUND-002,Audit,Fund,Burton-Booth,2025-08-20,202383.62,USD,Work say least bag always attorney already.,86953,APPROVED,PAID,2025-08-20,,2025-08-20,2025-08-20,1.0,2025-08-20,INTERNAL
ADMIN-EXP-545,ADMIN-FUND-002,Travel,Fund,"Smith, Ramirez and Silva",2022-01-31,103059.08,USD,Keep recognize reach rule.,28328,PAID,PAID,2022-01-31,,2022-01-31,2022-01-31,1.0,2022-01-31,INTERNAL
ADMIN-EXP-546,ADMIN-FUND-002,Legal,Fund,Jones LLC,2025-04-11,51345.79,USD,Along bit tax white. Place west their.,37228,PENDING,UNPAID,2025-04-11,,2025-04-11,2025-04-11,1.0,2025-04-11,INTERNAL
ADMIN-EXP-547,ADMIN-FUND-002,Travel,Fund,Flores-Hardy,2024-08-21,67060.05,USD,Unit nature join social science. Purpose campaign she discover doctor although.,94114,APPROVED,UNPAID,2024-08-21,,2024-08-21,2024-08-21,1.0,2024-08-21,INTERNAL
ADMIN-EXP-548,ADMIN-FUND-002,Other,Fund,Barton-Johnson,2024-10-17,187892.84,USD,Week institution book beautiful who never. Pull person score. Probably public yourself hospital.,30751,APPROVED,UNPAID,2024-10-17,,2024-10-17,2024-10-17,1.0,2024-10-17,INTERNAL
ADMIN-EXP-549,ADMIN-FUND-002,Other,Transaction,Wong LLC,2023-12-06,95222.74,USD,"Apply design indicate perform guess reality opportunity measure.
Worker white through up find back.",38387,PENDING,PAID,2023-12-06,,2023-12-06,2023-12-06,1.0,2023-12-06,INTERNAL
ADMIN-EXP-550,ADMIN-FUND-002,Other,Transaction,"Clark, Snyder and Baker",2023-01-02,183074.44,USD,"Care watch last everything street.
Short itself four age. Everything stay fund.",49052,PAID,UNPAID,2023-01-02,,2023-01-02,2023-01-02,1.0,2023-01-02,INTERNAL
ADMIN-EXP-551,ADMIN-FUND-002,Legal,Fund,"Long, Meadows and Arroyo",2023-05-31,81313.2,USD,Interesting fact investment sure think. Week table sign foot avoid firm else.,77108,PENDING,UNPAID,2023-05-31,,2023-05-31,2023-05-31,1.0,2023-05-31,INTERNAL
ADMIN-EXP-552,ADMIN-FUND-002,Audit,Fund,Hess Group,2024-09-23,177656.05,USD,Rate agency less major minute southern government though.,86459,PENDING,PAID,2024-09-23,,2024-09-23,2024-09-23,1.0,2024-09-23,INTERNAL
ADMIN-EXP-553,ADMIN-FUND-002,Other,Transaction,Anderson-Garcia,2023-05-12,153591.9,USD,Sister social water college high. Model few somebody green. Once total religious onto him medical.,41785,PENDING,UNPAID,2023-05-12,,2023-05-12,2023-05-12,1.0,2023-05-12,INTERNAL
ADMIN-EXP-554,ADMIN-FUND-002,Audit,Transaction,"Tate, Mckee and Gray",2023-07-05,77841.63,USD,"Wide artist forget fund sing life fill hot.
More design effort report. Actually experience order.",85726,APPROVED,UNPAID,2023-07-05,,2023-07-05,2023-07-05,1.0,2023-07-05,INTERNAL
ADMIN-EXP-555,ADMIN-FUND-002,Legal,Transaction,"Griffin, Byrd and Thornton",2021-05-30,174717.24,USD,Suggest guess capital office news form. Physical feel far.,29282,PENDING,UNPAID,2021-05-30,,2021-05-30,2021-05-30,1.0,2021-05-30,INTERNAL
ADMIN-EXP-556,ADMIN-FUND-002,Travel,Fund,Taylor Ltd,2022-07-03,111627.54,USD,Sell remain certain glass leader trip develop. Animal customer green pull.,56463,APPROVED,PAID,2022-07-03,,2022-07-03,2022-07-03,1.0,2022-07-03,INTERNAL
ADMIN-EXP-557,ADMIN-FUND-002,Other,Fund,Long Group,2025-03-30,167499.07,USD,Young attack Congress education exactly. Share behavior its difference past join.,21584,APPROVED,PAID,2025-03-30,,2025-03-30,2025-03-30,1.0,2025-03-30,INTERNAL
ADMIN-EXP-558,ADMIN-FUND-002,Other,Fund,"Ward, Simpson and Harris",2025-09-06,123368.19,USD,Minute personal who listen long foreign a. Fear young seven executive boy.,59747,APPROVED,UNPAID,2025-09-06,,2025-09-06,2025-09-06,1.0,2025-09-06,INTERNAL
ADMIN-EXP-559,ADMIN-FUND-002,Travel,Fund,Wood-King,2021-12-08,217168.4,USD,Doctor figure plant. Series wife east large per forget human.,45896,PAID,UNPAID,2021-12-08,,2021-12-08,2021-12-08,1.0,2021-12-08,INTERNAL
ADMIN-EXP-560,ADMIN-FUND-002,Other,Fund,Jones PLC,2021-03-30,139757.82,USD,Near financial their computer exactly. Past yet employee thought. Feeling interesting modern.,28341,PENDING,UNPAID,2021-03-30,,2021-03-30,2021-03-30,1.0,2021-03-30,INTERNAL
ADMIN-EXP-561,ADMIN-FUND-002,Travel,Fund,Randolph-Kirk,2022-08-05,54934.41,USD,Reveal culture factor recognize wonder town notice. Huge indeed simple build.,26054,PENDING,UNPAID,2022-08-05,,2022-08-05,2022-08-05,1.0,2022-08-05,INTERNAL
ADMIN-EXP-562,ADMIN-FUND-002,Travel,Transaction,Hudson-Soto,2021-06-01,185170.87,USD,Election if window up. Key would lay hotel kitchen point.,67936,PENDING,PAID,2021-06-01,,2021-06-01,2021-06-01,1.0,2021-06-01,INTERNAL
ADMIN-EXP-563,ADMIN-FUND-002,Legal,Fund,Forbes Group,2025-04-25,201566.47,USD,Generation fire yeah tax. Newspaper step four know.,74700,PAID,PAID,2025-04-25,,2025-04-25,2025-04-25,1.0,2025-04-25,INTERNAL
ADMIN-EXP-564,ADMIN-FUND-002,Legal,Transaction,"Levy, Ochoa and Davis",2025-08-07,210313.37,USD,Front feel idea foreign. Attorney often protect group number system large amount.,21946,APPROVED,UNPAID,2025-08-07,,2025-08-07,2025-08-07,1.0,2025-08-07,INTERNAL
ADMIN-EXP-565,ADMIN-FUND-002,Audit,Fund,Floyd Group,2025-10-02,182903.24,USD,Star six ever test oil chair.,16233,PENDING,PAID,2025-10-02,,2025-10-02,2025-10-02,1.0,2025-10-02,INTERNAL
ADMIN-EXP-566,ADMIN-FUND-002,Travel,Transaction,"Lee, Sherman and Stanton",2025-08-05,199214.59,USD,Hard able project sister.,25606,PENDING,PAID,2025-08-05,,2025-08-05,2025-08-05,1.0,2025-08-05,INTERNAL
ADMIN-EXP-567,ADMIN-FUND-002,Legal,Fund,Clark-Allen,2021-08-14,77860.99,USD,Management cultural bill think build worry.,28924,APPROVED,PAID,2021-08-14,,2021-08-14,2021-08-14,1.0,2021-08-14,INTERNAL
ADMIN-EXP-568,ADMIN-FUND-002,Audit,Transaction,"Williams, Lin and Young",2024-05-13,139274.87,USD,Majority indicate west notice. Training step within.,30438,APPROVED,PAID,2024-05-13,,2024-05-13,2024-05-13,1.0,2024-05-13,INTERNAL
ADMIN-EXP-569,ADMIN-FUND-002,Travel,Fund,"Cruz, Clark and Evans",2024-01-09,113664.85,USD,Ten feel other. Enter everybody third. Follow word best identify rule clear.,72659,PAID,PAID,2024-01-09,,2024-01-09,2024-01-09,1.0,2024-01-09,INTERNAL
ADMIN-EXP-570,ADMIN-FUND-002,Legal,Fund,"Garcia, Smith and Palmer",2023-02-02,212727.57,USD,You method produce.,60090,APPROVED,PAID,2023-02-02,,2023-02-02,2023-02-02,1.0,2023-02-02,INTERNAL
ADMIN-EXP-571,ADMIN-FUND-002,Other,Fund,"Jones, Lopez and Proctor",2023-12-30,199613.97,USD,Information often high word.,21325,PENDING,PAID,2023-12-30,,2023-12-30,2023-12-30,1.0,2023-12-30,INTERNAL
ADMIN-EXP-572,ADMIN-FUND-002,Audit,Transaction,"Richardson, Mendez and Berger",2023-10-10,172704.22,USD,Modern attention myself however. Weight man beat record make level.,18520,PAID,UNPAID,2023-10-10,,2023-10-10,2023-10-10,1.0,2023-10-10,INTERNAL
ADMIN-EXP-573,ADMIN-FUND-002,Audit,Transaction,Rogers-Arnold,2022-07-16,113755.19,USD,Rest certainly fine friend make. Would each fact when.,89234,PENDING,PAID,2022-07-16,,2022-07-16,2022-07-16,1.0,2022-07-16,INTERNAL
ADMIN-EXP-574,ADMIN-FUND-002,Legal,Transaction,"Johnson, Allison and Rogers",2025-06-26,49764.81,USD,Performance later red religious couple north media watch. Both black tell material answer we.,92400,PAID,UNPAID,2025-06-26,,2025-06-26,2025-06-26,1.0,2025-06-26,INTERNAL
ADMIN-EXP-575,ADMIN-FUND-002,Other,Transaction,Hall-Rodriguez,2023-05-21,216387.45,USD,World school perform professor film film. Old always boy page money response.,62676,APPROVED,UNPAID,2023-05-21,,2023-05-21,2023-05-21,1.0,2023-05-21,INTERNAL
ADMIN-EXP-576,ADMIN-FUND-002,Audit,Fund,Ramsey LLC,2023-10-09,198918.99,USD,Character common goal compare. Offer never high real.,34147,PENDING,PAID,2023-10-09,,2023-10-09,2023-10-09,1.0,2023-10-09,INTERNAL
ADMIN-EXP-577,ADMIN-FUND-002,Travel,Transaction,Parker-Moore,2023-04-04,109412.9,USD,Just child season site age. Anything authority industry toward.,95643,PENDING,UNPAID,2023-04-04,,2023-04-04,2023-04-04,1.0,2023-04-04,INTERNAL
ADMIN-EXP-578,ADMIN-FUND-002,Legal,Transaction,Mccann Ltd,2023-10-03,105127.75,USD,Billion sea song some. Almost now man section.,11047,PENDING,PAID,2023-10-03,,2023-10-03,2023-10-03,1.0,2023-10-03,INTERNAL
ADMIN-EXP-579,ADMIN-FUND-002,Legal,Fund,Zamora Group,2022-02-03,87383.48,USD,"Mission government ball establish someone establish.
Allow step top describe. Use leader coach.",95709,PENDING,PAID,2022-02-03,,2022-02-03,2022-02-03,1.0,2022-02-03,INTERNAL
ADMIN-EXP-580,ADMIN-FUND-002,Travel,Fund,Drake Inc,2021-02-09,225937.16,USD,Alone such unit require individual how. Foot financial level easy probably number.,59554,PAID,UNPAID,2021-02-09,,2021-02-09,2021-02-09,1.0,2021-02-09,INTERNAL
ADMIN-EXP-581,ADMIN-FUND-002,Travel,Transaction,"Mathews, Stanley and Wong",2020-12-25,36676.48,USD,Sign word speak act Mr. Their be or treat floor hotel. Compare control identify painting set.,77102,PENDING,PAID,2020-12-25,,2020-12-25,2020-12-25,1.0,2020-12-25,INTERNAL
ADMIN-EXP-582,ADMIN-FUND-002,Legal,Fund,"Thomas, Bailey and Payne",2020-11-23,222254.36,USD,Kitchen so long up beautiful if quickly. Civil election trial hair.,63982,PENDING,PAID,2020-11-23,,2020-11-23,2020-11-23,1.0,2020-11-23,INTERNAL
ADMIN-EXP-583,ADMIN-FUND-002,Audit,Fund,Reyes-Holmes,2022-01-16,125743.72,USD,Loss hard from. Agent cost central. Add cut important sport exactly them.,80293,APPROVED,PAID,2022-01-16,,2022-01-16,2022-01-16,1.0,2022-01-16,INTERNAL
ADMIN-EXP-584,ADMIN-FUND-002,Other,Fund,Bishop Ltd,2023-03-02,67006.22,USD,Room the member center finally quickly. Sometimes middle site pay.,24591,APPROVED,UNPAID,2023-03-02,,2023-03-02,2023-03-02,1.0,2023-03-02,INTERNAL
ADMIN-EXP-585,ADMIN-FUND-002,Travel,Fund,Thomas-Adams,2020-12-06,74445.12,USD,Stop control grow else hope discussion. Ready represent machine continue.,82379,APPROVED,PAID,2020-12-06,,2020-12-06,2020-12-06,1.0,2020-12-06,INTERNAL
ADMIN-EXP-586,ADMIN-FUND-002,Travel,Transaction,"Randolph, Ramos and Ward",2024-10-30,31205.62,USD,Full reduce sit attention above human. Street situation these different ok.,46401,PENDING,UNPAID,2024-10-30,,2024-10-30,2024-10-30,1.0,2024-10-30,INTERNAL
ADMIN-EXP-587,ADMIN-FUND-002,Travel,Fund,Moore-Doyle,2022-09-12,105676.61,USD,Report Mr wind form half approach improve design. Reason tax future town as her think thank.,55135,PENDING,PAID,2022-09-12,,2022-09-12,2022-09-12,1.0,2022-09-12,INTERNAL
ADMIN-EXP-588,ADMIN-FUND-002,Travel,Transaction,Gonzalez-Frazier,2022-01-13,140233.66,USD,Parent surface choice culture marriage. Shake remain event Congress better control feeling.,25126,PAID,PAID,2022-01-13,,2022-01-13,2022-01-13,1.0,2022-01-13,INTERNAL
ADMIN-EXP-589,ADMIN-FUND-002,Travel,Transaction,Chandler LLC,2025-04-07,78687.63,USD,Save dog listen agency finish save follow.,41398,PAID,UNPAID,2025-04-07,,2025-04-07,2025-04-07,1.0,2025-04-07,INTERNAL
ADMIN-EXP-590,ADMIN-FUND-002,Legal,Transaction,Malone LLC,2022-06-20,191435.67,USD,Letter fact history issue investment action. Drop laugh after sell soldier.,82423,PENDING,UNPAID,2022-06-20,,2022-06-20,2022-06-20,1.0,2022-06-20,INTERNAL
ADMIN-EXP-591,ADMIN-FUND-002,Audit,Transaction,Chase-Alvarado,2023-01-18,168145.98,USD,East building window for ability hospital. Its far doctor suffer. Any owner letter suddenly live.,12733,PAID,UNPAID,2023-01-18,,2023-01-18,2023-01-18,1.0,2023-01-18,INTERNAL
ADMIN-EXP-592,ADMIN-FUND-002,Legal,Transaction,Hicks Ltd,2024-10-06,149120.0,USD,Medical mission couple wait. Pay yard main democratic. Dark grow record provide pay.,66351,PAID,PAID,2024-10-06,,2024-10-06,2024-10-06,1.0,2024-10-06,INTERNAL
ADMIN-EXP-593,ADMIN-FUND-002,Audit,Transaction,"Russell, Fisher and Thompson",2021-12-11,207344.05,USD,"Husband successful chair travel nearly weight manager almost.
City prove machine real yeah so.",78134,PAID,UNPAID,2021-12-11,,2021-12-11,2021-12-11,1.0,2021-12-11,INTERNAL
ADMIN-EXP-594,ADMIN-FUND-002,Other,Fund,"Johnson, Padilla and Gomez",2025-09-23,174148.97,USD,Surface age college son direction week impact guy. Evening Republican artist.,60922,PENDING,UNPAID,2025-09-23,,2025-09-23,2025-09-23,1.0,2025-09-23,INTERNAL
ADMIN-EXP-595,ADMIN-FUND-002,Travel,Fund,Smith PLC,2023-03-27,119040.85,USD,Ask save fight. Total stock knowledge pay area. Yourself focus drive mean reason agreement.,45830,PENDING,UNPAID,2023-03-27,,2023-03-27,2023-03-27,1.0,2023-03-27,INTERNAL
ADMIN-EXP-596,ADMIN-FUND-002,Legal,Transaction,"Wise, Scott and Mathews",2025-07-27,92240.91,USD,American hand season during yet until budget magazine. School personal create expect reach do seem.,68216,PENDING,PAID,2025-07-27,,2025-07-27,2025-07-27,1.0,2025-07-27,INTERNAL
ADMIN-EXP-597,ADMIN-FUND-002,Other,Fund,"Lang, Hickman and Moore",2024-07-24,88339.61,USD,News thought young quite travel side cell. Last third dream group finally process.,82330,APPROVED,PAID,2024-07-24,,2024-07-24,2024-07-24,1.0,2024-07-24,INTERNAL
ADMIN-EXP-598,ADMIN-FUND-002,Travel,Fund,Brown Inc,2023-10-22,130977.08,USD,Ability type word record.,35487,PENDING,UNPAID,2023-10-22,,2023-10-22,2023-10-22,1.0,2023-10-22,INTERNAL
ADMIN-EXP-599,ADMIN-FUND-002,Travel,Transaction,"Brown, Cooper and King",2022-05-11,87723.62,USD,Issue leg poor management. International until pretty deep reduce someone citizen billion.,49491,PENDING,UNPAID,2022-05-11,,2022-05-11,2022-05-11,1.0,2022-05-11,INTERNAL
ADMIN-EXP-600,ADMIN-FUND-002,Travel,Transaction,Carpenter and Sons,2020-12-28,189112.9,USD,Interesting help particular pay. Summer nation size.,11199,PAID,UNPAID,2020-12-28,,2020-12-28,2020-12-28,1.0,2020-12-28,INTERNAL
ADMIN-EXP-601,ADMIN-FUND-002,Travel,Fund,Rivera-Trevino,2022-01-09,177360.76,USD,Prove example yet focus sell play.,42837,APPROVED,PAID,2022-01-09,,2022-01-09,2022-01-09,1.0,2022-01-09,INTERNAL
ADMIN-EXP-602,ADMIN-FUND-002,Travel,Transaction,Smith LLC,2024-07-27,178876.28,USD,Put toward sport. Cost phone we fly now strategy natural.,38239,APPROVED,PAID,2024-07-27,,2024-07-27,2024-07-27,1.0,2024-07-27,INTERNAL
ADMIN-EXP-603,ADMIN-FUND-002,Travel,Fund,"Carney, Sandoval and Johnson",2022-07-11,88985.5,USD,Both middle picture. Build discover someone particular. Decade behind dog every.,56962,APPROVED,PAID,2022-07-11,,2022-07-11,2022-07-11,1.0,2022-07-11,INTERNAL
ADMIN-EXP-604,ADMIN-FUND-002,Legal,Transaction,"Allen, Stewart and Munoz",2024-12-18,47615.36,USD,Size draw man every either difference threat arrive. School list color religious police marriage.,86682,APPROVED,PAID,2024-12-18,,2024-12-18,2024-12-18,1.0,2024-12-18,INTERNAL
ADMIN-EXP-605,ADMIN-FUND-002,Travel,Fund,"Blanchard, Barker and Jensen",2022-07-31,70900.71,USD,Break receive thousand four. Bit even under help. For operation star bar stay experience wait us.,91132,APPROVED,UNPAID,2022-07-31,,2022-07-31,2022-07-31,1.0,2022-07-31,INTERNAL
ADMIN-EXP-606,ADMIN-FUND-002,Other,Fund,"Rodriguez, Copeland and Jenkins",2022-06-04,149311.99,USD,Only walk spend for their. Else inside song machine might. School civil care thought series.,10270,APPROVED,PAID,2022-06-04,,2022-06-04,2022-06-04,1.0,2022-06-04,INTERNAL
ADMIN-EXP-607,ADMIN-FUND-002,Audit,Transaction,Webb-Kidd,2024-10-12,48461.43,USD,Your edge charge either. Yet wife write ability. System quality every better explain.,29165,APPROVED,UNPAID,2024-10-12,,2024-10-12,2024-10-12,1.0,2024-10-12,INTERNAL
ADMIN-EXP-608,ADMIN-FUND-002,Audit,Transaction,Chase and Sons,2023-09-13,41369.5,USD,Other under news phone total. Decide what city yeah most trouble country.,58295,PENDING,UNPAID,2023-09-13,,2023-09-13,2023-09-13,1.0,2023-09-13,INTERNAL
ADMIN-EXP-609,ADMIN-FUND-002,Other,Fund,"Black, Mckinney and Davis",2025-10-18,73952.33,USD,Sometimes own establish no. Stand represent dog care politics in couple.,47441,PENDING,PAID,2025-10-18,,2025-10-18,2025-10-18,1.0,2025-10-18,INTERNAL
ADMIN-EXP-610,ADMIN-FUND-002,Travel,Fund,Walker-Bennett,2025-01-17,221046.06,USD,Fall dinner price pretty. Share color effort me stuff say type.,95313,PAID,UNPAID,2025-01-17,,2025-01-17,2025-01-17,1.0,2025-01-17,INTERNAL
ADMIN-EXP-611,ADMIN-FUND-002,Legal,Transaction,"Huff, Hopkins and Ruiz",2023-03-15,94870.96,USD,Fact perhaps computer also himself. Pick baby century town decision bed similar less.,47961,PENDING,UNPAID,2023-03-15,,2023-03-15,2023-03-15,1.0,2023-03-15,INTERNAL
ADMIN-EXP-612,ADMIN-FUND-002,Travel,Transaction,Johnson Inc,2021-02-11,31141.14,USD,History in Mr likely fine.,25501,PAID,UNPAID,2021-02-11,,2021-02-11,2021-02-11,1.0,2021-02-11,INTERNAL
ADMIN-EXP-613,ADMIN-FUND-002,Travel,Fund,Friedman Ltd,2020-11-29,70007.24,USD,Child check key. Already site pull news usually put.,44033,PENDING,UNPAID,2020-11-29,,2020-11-29,2020-11-29,1.0,2020-11-29,INTERNAL
ADMIN-EXP-614,ADMIN-FUND-002,Other,Transaction,"Davis, Wood and Lam",2022-06-14,151092.59,USD,His different yourself understand threat.,26621,PENDING,UNPAID,2022-06-14,,2022-06-14,2022-06-14,1.0,2022-06-14,INTERNAL
ADMIN-EXP-615,ADMIN-FUND-002,Other,Fund,Schneider-Chapman,2025-03-26,188860.9,USD,Yet friend coach central right color. Growth site end.,75133,PENDING,UNPAID,2025-03-26,,2025-03-26,2025-03-26,1.0,2025-03-26,INTERNAL
ADMIN-EXP-616,ADMIN-FUND-002,Legal,Transaction,Jones Group,2022-08-13,207674.78,USD,Girl suffer doctor this.,78654,APPROVED,PAID,2022-08-13,,2022-08-13,2022-08-13,1.0,2022-08-13,INTERNAL
ADMIN-EXP-617,ADMIN-FUND-002,Legal,Transaction,"Meza, Walker and Green",2025-04-13,162031.22,USD,Large she large north seven low card. Two place possible around shoulder.,13975,PENDING,UNPAID,2025-04-13,,2025-04-13,2025-04-13,1.0,2025-04-13,INTERNAL
ADMIN-EXP-618,ADMIN-FUND-002,Other,Transaction,Solomon-Olson,2024-11-22,87138.85,USD,Discussion service blood morning myself identify. Mission sing though end board suffer.,66502,PENDING,PAID,2024-11-22,,2024-11-22,2024-11-22,1.0,2024-11-22,INTERNAL
ADMIN-EXP-619,ADMIN-FUND-002,Audit,Fund,Briggs Inc,2020-12-04,189667.86,USD,"Seek car bring reduce.
Them want among benefit seat. Two strategy seven throw. Safe not smile risk.",73943,APPROVED,UNPAID,2020-12-04,,2020-12-04,2020-12-04,1.0,2020-12-04,INTERNAL
